AtcoCode,CommonName,Street,stop_category,StopType,Latitude,Longitude,Easting,Northing,AdministrativeAreaRef,Status
8360B3372801,Gortygeeheen,N68,Bus stop,BCT,52.739257,-9.172454,520827,665998,836,active
8360B3375101,Scariff,Market Square,Bus stop,BCT,52.91091,-8.531684,564237,684584,836,active
8360B3375301,Tuamgraney South,R463,Bus stop,BCT,52.897068,-8.539352,563710,683048,836,active
8360B3377401,Tulla,Main Street,Bus stop,BCT,52.8673483,-8.7563178,549077,679873,836,active
8360B3374501,Lack West,Lack West,Bus stop,BCT,52.695884,-9.340662,509379,661371,836,active
8360B3365501,Hurlers Cross,R471,Bus stop,BCT,52.70985,-8.847002,542765,662418,836,active
8360B3365601,Kilmurry,R462,Bus stop,BCT,52.7771065,-8.7830916,547165,669852,836,active
8360B3365201,Sixmilebridge,Limerick Road,Bus stop,BCT,52.741168,-8.775576,547629,665848,836,active
8360B3367801,Clonlara,Limerick,Bus stop,BCT,52.7239339,-8.5532608,562626,663792,836,active
8360B3368201,O'Briens Bridge,Main Street,Bus stop,BCT,52.752635,-8.500045,566243,666959,836,active
8360B336831,O'Briens Bridge,,Bus stop,BCT,52.752779,-8.500017,566245,666975,836,active
8360B3365901,Oakwood Arms,N/A,Bus stop,BCT,52.7128916,-8.8713035,541127,662776,836,active
8360B3505001,Kilmihil,Main Street,Bus stop,BCT,52.720727,-9.31839,510935,664107,836,active
8360B3505201,Liscannor,,Bus stop,BCT,52.93857,-9.39037,506541,688434,836,active
8360B3508501,Leckaun,N85,Bus stop,BCT,52.863577,-9.116115,524846,679769,836,active
8360B3508601,Inagh,N85,Bus stop,BCT,52.87784,-9.17577,520855,681420,836,active
8360B3508401,Fountain Cross,,Bus stop,BCT,52.865559,-9.026597,530877,679900,836,active
8360B3505301,Cliffs of Moher,N/A,Bus stop,BCT,52.970382,-9.42555,504247,692020,836,active
8360B3379001,Lough Cullaunyheeda,Clonlohan,Bus stop,BCT,52.827192,-8.754685,549140,675404,836,active
8360B3384401,Cratloe N18,R462,Bus stop,BCT,52.693376,-8.75779,548774,660518,836,active
8360B3379301,Kilkishen,R462,Bus stop,BCT,52.8070395,-8.7477955,549581,673157,836,active
8360B3379501,Kilkishen Demesne,Derra,Bus stop,BCT,52.794264,-8.766748,548288,671749,836,active
8360B6353301,Cronan Gardens,N/A,Bus stop,BCT,52.707062,-8.868302,541322,662125,836,active
8360B609541,Cronan Gardens,,Bus stop,BCT,52.707033,-8.868627,541300,662122,836,active
8360B346101,An Seandún,,Bus stop,BCT,52.856015,-8.956338,535593,678773,836,active
8360B600301,Ennis Bóthar na Trócaire,,Bus stop,BCT,52.843143,-8.977982,534116,677360,836,active
8360B3346301,Ogonnelloe,,Bus stop,BCT,52.882432,-8.456638,569265,681381,836,active
8360B3368701,Ogonnelloe,,Bus stop,BCT,52.882361,-8.456414,569280,681373,836,active
8360B3012101,Feakle North,,Bus stop,BCT,52.930754,-8.637285,557154,686850,836,active
8360B346121,Feakle North,,Bus stop,BCT,52.93089,-8.637078,557168,686865,836,active
8360B3000501,Kilclaran,,Bus stop,BCT,52.951836,-8.6495,556354,689203,836,active
8360B3000401,Caher,,Bus stop,BCT,52.961572,-8.662223,555509,690294,836,active
8360B346021,Knockanena,,Bus stop,BCT,52.971607,-8.67259,554823,691417,836,active
8360B3012301,Dooglaun,,Bus stop,BCT,52.977088,-8.686741,553878,692036,836,active
8360B3000201,Killanena,,Bus stop,BCT,52.9846988,-8.702593,552822,692893,836,active
8360B3012501,Drumandoora,,Bus stop,BCT,52.996873,-8.733303,550774,694268,836,active
8360B3366001,Shannon Free Zone,,Bus stop,BCT,52.70426,-8.897041,539376,661837,836,active
8360B6095301,Element Six,,Bus stop,BCT,52.700527,-8.903327,538946,661427,836,active
8360B6095501,Bunratty,,Bus stop,BCT,52.698483,-8.81555,544876,661129,836,active
8360B6095601,Sixmilebridge,,Bus stop,BCT,52.741495,-8.775019,547667,665884,836,active
8360B3345501,Lackabranner,,Bus stop,BCT,52.847065,-8.477288,567849,677455,836,active
8360B3368501,Lackabranner,,Bus stop,BCT,52.847065,-8.477213,567854,677455,836,active
8360B3346401,Raheen,,Bus stop,BCT,52.890022,-8.508757,565763,682249,836,active
8360B3367501,Raheen,,Bus stop,BCT,52.890211,-8.50873,565765,682270,836,active
8360B3320001,Meelick,,Bus stop,BCT,52.701135,-8.653184,555853,661312,836,active
8360B131091,Rosmadda West,,Bus stop,BCT,52.700165,-8.600483,559414,661173,836,active
8360B333601,Ardataggle,,Bus stop,BCT,52.754144,-8.508639,565664,667131,836,active
8360B331431,Bridgetown,,Bus stop,BCT,52.761986,-8.526318,564477,668012,836,active
8360B337781,Craggaknock,,Bus stop,BCT,52.771966,-9.446397,502402,669974,836,active
8360B335391,Quilty,,Bus stop,BCT,52.817019,-9.456118,501848,674999,836,active
8360B335381,Spanish Point South,,Bus stop,BCT,52.8375036,-9.4295064,503687,677242,836,active
8360B335361,Rinneen,,Bus stop,BCT,52.890677,-9.388815,506543,683104,836,active
8360B335351,Carrowgar,,Bus stop,BCT,52.916307,-9.346271,509459,685901,836,active
8360B350891,Corofin,,Bus stop,BCT,52.945184,-9.064693,528443,688796,836,active
8360B350881,Toonagh,,Bus stop,BCT,52.8905999,-9.0321025,530546,682691,836,active
8360B350471,Kilfenora,,Bus stop,BCT,52.9901464,-9.2159989,518359,693960,836,active
8360B350911,Leamaneh Castle,,Bus stop,BCT,52.986821,-9.139783,523470,693506,836,active
8360B3362001,Meelick Roundabout,,Bus stop,BCT,52.679884,-8.699407,552706,658977,836,active
8360B1340501,Rathfolan,,Bus stop,BCT,52.765435,-8.901528,539158,668647,836,active
8360B3384501,Kilmore,,Bus stop,BCT,52.753781,-8.592762,559985,667134,836,active
8360B3380901,Gortnaglogh,,Bus stop,BCT,52.793863,-8.626712,557732,671613,836,active
8360B3380601,Broadford,,Bus stop,BCT,52.8059642,-8.6328928,557327,672963,836,active
8360B3379201,O'Callaghans Mills,,Bus stop,BCT,52.841876,-8.685457,553821,676991,836,active
8360B3377701,Clogher,,Bus stop,BCT,52.874225,-8.681926,554093,680588,836,active
8360B3376601,Ballynahinch,,Bus stop,BCT,52.879181,-8.666984,555104,681130,836,active
8360B3375501,Bodyke,,Bus stop,BCT,52.8844164,-8.5969339,559824,681671,836,active
8360B5650201,Whitegate,,Bus stop,BCT,52.9507339,-8.3729387,574938,688948,836,active
8360B3012001,Poulagower,,Bus stop,BCT,52.923859,-8.590561,560289,686056,836,active
8360B346111,Poulagower,,Bus stop,BCT,52.923833,-8.590457,560296,686053,836,active
8360B3000601,Feakle,,Bus stop,BCT,52.9262382,-8.6480456,556426,686354,836,active
8360B6066801,Shannon Banks,,Bus stop,BCT,52.683123,-8.606927,558963,659281,836,active
8360B6066301,Athlunkard Avenue,,Bus stop,BCT,52.685052,-8.608174,558880,659496,836,active
8360B6066401,Riverside Park,,Bus stop,BCT,52.684986,-8.610599,558716,659490,836,active
8360B6066501,Riverside Drive,,Bus stop,BCT,52.68404,-8.611088,558682,659385,836,active
8360B6066601,Shannon Grove,,Bus stop,BCT,52.684303,-8.608726,558842,659413,836,active
8360B6066701,Riverwalk,,Bus stop,BCT,52.6841503,-8.6070669,558954,659395,836,active
8360B6067401,Shannon Banks,,Bus stop,BCT,52.6831,-8.606845,558968,659278,836,active
8360B6066901,Athlunkard,,Bus stop,BCT,52.686136,-8.603589,559191,659614,836,active
8360B6067001,Fernleigh,,Bus stop,BCT,52.685069,-8.597762,559584,659492,836,active
8360B6067101,Clonard,,Bus stop,BCT,52.6829411,-8.5973925,559607,659255,836,active
8360B6067201,Westbury,,Bus stop,BCT,52.682544,-8.599532,559462,659212,836,active
8360B6067301,Vernon Crescent,,Bus stop,BCT,52.6836501,-8.6029188,559234,659337,836,active
8360B3380701,Crosses of Annagh,,Bus stop,BCT,52.8219478,-9.4180009,504428,675496,836,active
8360B346241,Crosses of Annagh,,Bus stop,BCT,52.8219909,-9.4181507,504418,675501,836,active
8360B6004001,Doonogan,,Bus stop,BCT,52.7988125,-9.373589,507372,672864,836,active
8360B6004101,Coore Cross,,Bus stop,BCT,52.8054625,-9.3470564,509175,673570,836,active
8360B6004201,The Hand,,Bus stop,BCT,52.820966,-9.2646844,514759,675194,836,active
8360B6007001,Connolly,,Bus stop,BCT,52.829023,-9.1778675,520625,675991,836,active
8360B6001701,Kilmaley,,Bus stop,BCT,52.8280926,-9.1188851,524598,675824,836,active
8360B3011201,Flagmount,,Bus stop,BCT,52.9875019,-8.6473686,556533,693170,836,active
8360B3001001,Islandmore,,Bus stop,BCT,53.011353,-8.645997,556649,695823,836,active
8360B3000701,Fortane Beg,,Bus stop,BCT,52.871844,-8.701837,552750,680336,836,active
8360B3000801,Sraheen,,Bus stop,BCT,52.85682,-8.851108,542681,678773,836,active
8360B3000901,Clooney,,Bus stop,BCT,52.8634676,-8.8677379,541570,679526,836,active
8360B3001101,Spancil Hill,,Bus stop,BCT,52.869477,-8.899614,539432,680221,836,active
8360B346091,Spancil Hill,,Bus stop,BCT,52.869603,-8.899572,539435,680235,836,active
8360B3011101,Newpark,,Bus stop,BCT,52.855859,-8.96108,535274,678759,836,active
8360B609511,Bunratty,,Bus stop,BCT,52.698327,-8.815511,544878,661111,836,active
8360B334651,Tuamgraney South,,Bus stop,BCT,52.897023,-8.539381,563708,683043,836,active
8360B337751,Ballycasey,,Bus stop,BCT,52.715346,-8.86262,541717,663042,836,active
8360B300121,Islandmore,,Bus stop,BCT,53.011327,-8.645922,556654,695820,836,active
8360B603211,Oakwood Arms,,Bus stop,BCT,52.7128112,-8.8724563,541049,662768,836,active
8360B336651,Aidan Park,,Bus stop,BCT,52.712679,-8.868443,541320,662750,836,active
8360B336661,John and Paul Church,,Bus stop,BCT,52.709486,-8.866219,541466,662393,836,active
8360B336671,Shannon Town Hall,,Bus stop,BCT,52.705738,-8.877228,540717,661985,836,active
8360B336681,Shannon Town Centre,,Bus stop,BCT,52.708293,-8.881837,540409,662273,836,active
8360B336691,Pinewood,,Bus stop,BCT,52.7096785,-8.882827,540344,662428,836,active
8360B336701,Tullyglass,,Bus stop,BCT,52.705881,-8.889468,539890,662011,836,active
8360B336711,Drumgeely,,Bus stop,BCT,52.703295,-8.891517,539748,661725,836,active
8360B336721,Caherteige,,Bus stop,BCT,52.704857,-8.900028,539175,661906,836,active
8360B336761,Free Zone West,,Bus stop,BCT,52.703351,-8.901935,539044,661740,836,active
8360B336911,Element Six,,Bus stop,BCT,52.701265,-8.903194,538956,661509,836,active
8360B336951,Lismacleane,,Bus stop,BCT,52.699588,-8.902745,538984,661322,836,active
8360B337081,Rineanna South,,Bus stop,BCT,52.697023,-8.901893,539038,661036,836,active
8360B337111,Knockbeagh Point,,Bus stop,BCT,52.689847,-8.913002,538277,660247,836,active
8360B337131,Rineanna South,,Bus stop,BCT,52.697128,-8.902295,539011,661048,836,active
8360B337201,Lismacleane,,Bus stop,BCT,52.698491,-8.902723,538984,661200,836,active
8360B337211,Free Zone West,,Bus stop,BCT,52.703511,-8.902146,539030,661758,836,active
8360B337221,Caherteige,,Bus stop,BCT,52.705035,-8.900268,539159,661926,836,active
8360B337291,Shannon Free Zone,,Bus stop,BCT,52.704449,-8.89703,539377,661858,836,active
8360B337521,Drumgeely,,Bus stop,BCT,52.70306,-8.892844,539658,661700,836,active
8360B337611,Tullyglass,,Bus stop,BCT,52.7058611,-8.8896901,539875,662009,836,active
8360B337631,Tola Park,,Bus stop,BCT,52.7097591,-8.8828583,540342,662437,836,active
8360B337641,Shannon Town Centre,,Bus stop,BCT,52.707891,-8.881518,540430,662228,836,active
8360B337651,Shannon Town Hall,,Bus stop,BCT,52.705837,-8.877245,540716,661996,836,active
8360B337701,John and Paul Church,,Bus stop,BCT,52.709458,-8.86647,541449,662390,836,active
8360B337731,Aidan Park,,Bus stop,BCT,52.712374,-8.868378,541324,662716,836,active
8360B337761,Hurlers Cross,,Bus stop,BCT,52.709517,-8.840751,543187,662376,836,active
8360B337821,Cratloe N18,Ennis Road,Bus stop,BCT,52.69336,-8.75651,548861,660515,836,active
8360B337841,Cratloemoyle,,Bus stop,BCT,52.682177,-8.70987,552001,659239,836,active
8360B337851,Meelick Roundabout,,Bus stop,BCT,52.679868,-8.697692,552822,658974,836,active
8360B336291,Cappagh,,Bus stop,BCT,52.7310187,-8.7934737,546408,664732,836,active
8360B336541,Deerpark,,Bus stop,BCT,52.72054,-8.813104,545069,663581,836,active
8360B337861,Deerpark,,Bus stop,BCT,52.720375,-8.813693,545029,663563,836,active
8360B337871,Cappagh,,Bus stop,BCT,52.7285986,-8.7991742,546020,664467,836,active
8360B603071,Lifford Road,,Bus stop,BCT,52.8508878,-8.9783047,534106,678222,836,active
8360B603101,Clare Road,,Bus stop,BCT,52.836532,-8.98291,533774,676629,836,active
8360B603121,West County Hotel,,Bus stop,BCT,52.8320401,-8.9804486,533933,676127,836,active
8360B603131,Heather Hill,,Bus stop,BCT,52.826907,-8.978449,534060,675554,836,active
8360B603151,Saint Joseph's Terrace,,Bus stop,BCT,52.820219,-8.972972,534419,674805,836,active
8360B603161,Madden's Terrace,,Bus stop,BCT,52.816347,-8.96845,534718,674370,836,active
8360B603171,Clarecastle,,Bus stop,BCT,52.8145177,-8.9645669,534977,674163,836,active
8360B603181,Dromoland,,Bus stop,BCT,52.785784,-8.919057,538004,670926,836,active
8360B603191,Newmarket-on-Fergus,,Bus stop,BCT,52.76298,-8.898173,539381,668371,836,active
8360B603201,Boheraroan,,Bus stop,BCT,52.759146,-8.895265,539572,667942,836,active
8360B603221,Bóthar an Aerfoirt,,Bus stop,BCT,52.711306,-8.881483,540437,662608,836,active
8360B603231,Tola Park,,Bus stop,BCT,52.70929,-8.887895,540001,662389,836,active
8360B609581,Shannon Airport,,Bus stop,BCT,52.692286,-8.920791,537754,660525,836,active
8360B603261,Boheraroan,Limerick Road,Bus stop,BCT,52.759125,-8.895326,539568,667940,836,active
8360B603271,Newmarket-on-Fergus,,Bus stop,BCT,52.761585,-8.897241,539442,668215,836,active
8360B603281,Clarecastle,,Bus stop,BCT,52.814564,-8.96439,534989,674168,836,active
8360B603291,Madden's Terrace,,Bus stop,BCT,52.816364,-8.968554,534711,674372,836,active
8360B603301,Saint Joseph's Terrace,,Bus stop,BCT,52.820075,-8.973073,534412,674789,836,active
8360B603141,Clareabbey,,Bus stop,BCT,52.8223373,-8.9755713,534247,675043,836,active
8360B603111,Saint Flannan's Terrace,Clon Road,Bus stop,BCT,52.8367,-8.98161,533862,676647,836,active
8360B603241,Tola Park,,Bus stop,BCT,52.709361,-8.888074,539989,662397,836,active
8360B603251,Bóthar an Aerfoirt,,Bus stop,BCT,52.711639,-8.880218,540523,662644,836,active
8360B603311,Carmody Street,,Bus stop,BCT,52.8412738,-8.9844418,533678,677158,836,active
8360B603321,Parnell Street,,Bus stop,BCT,52.843428,-8.988024,533440,677401,836,active
8360B331781,Bridgetown Cross,,Bus stop,BCT,52.7539011,-8.5087995,565653,667104,836,active
8360B351621,Ennistymon,,Bus stop,BCT,52.9390796,-9.2931501,513077,688369,836,active
8360B351661,Cullenagh,,Bus stop,BCT,52.923096,-9.250541,515910,686540,836,active
8360B351631,Fountain Cross,,Bus stop,BCT,52.86602,-9.02718,530838,679952,836,active
8360B351601,Kilfenora,,Bus stop,BCT,52.9903172,-9.2159888,518360,693979,836,active
8360B351581,Lisdeen,,Bus stop,BCT,52.6731014,-9.5877716,492621,659176,836,active
8360B351571,Moyasta,,Bus stop,BCT,52.6675844,-9.5378473,495984,658489,836,active
8360B351541,Knockalough,,Bus stop,BCT,52.709941,-9.261353,514767,662838,836,active
8360B351531,Gortygeeheen,,Bus stop,BCT,52.739362,-9.172694,520811,666010,836,active
8360B351521,Darragh North,,Bus stop,BCT,52.794542,-9.060951,528447,672032,836,active
8360B351561,Lack West,,Bus stop,BCT,52.696064,-9.340638,509381,661391,836,active
8360B351551,Kilmihil,,Bus stop,BCT,52.720643,-9.318669,510916,664098,836,active
8360B356001,Doonmacfelim,,Bus stop,BCT,53.01303,-9.38374,507147,696710,836,active
8360B351671,Liscannor,,Bus stop,BCT,52.93868,-9.3905,506533,688447,836,active
8360B351651,Inagh,,Bus stop,BCT,52.8778783,-9.1755957,520867,681424,836,active
8360B351641,Leckaun,,Bus stop,BCT,52.863658,-9.116146,524844,679778,836,active
8360B351611,Ennistymon,,Bus stop,BCT,52.940999,-9.293535,513055,688583,836,active
8360B333271,Blackwater,,Bus stop,BCT,52.709807,-8.602628,559278,662247,836,active
8360B333261,Rosmadda West,,Bus stop,BCT,52.700145,-8.600749,559396,661171,836,active
8360B333251,Larkins Cross,,Bus stop,BCT,52.6896067,-8.603415,559206,660000,836,active
8360B333361,Mountshannon,,Bus stop,BCT,52.931864,-8.428795,571172,686869,836,active
8360B333351,Bodyke,,Bus stop,BCT,52.884286,-8.596793,559833,681656,836,active
8360B333341,Clogher,,Bus stop,BCT,52.874046,-8.681879,554096,680568,836,active
8360B333331,Liscullaun,,Bus stop,BCT,52.849309,-8.705349,552489,677831,836,active
8360B333321,O'Callaghans Mills,,Bus stop,BCT,52.842001,-8.685533,553816,677005,836,active
8360B333311,Broadford,,Bus stop,BCT,52.8059557,-8.6328037,557333,672962,836,active
8360B333301,Gortnaglogh,,Bus stop,BCT,52.793998,-8.626684,557734,671628,836,active
8360B333291,Kilmore,,Bus stop,BCT,52.75407,-8.592499,560003,667166,836,active
8360B333281,Knockdonagh,,Bus stop,BCT,52.737548,-8.603499,559245,665334,836,active
8360B333401,Lough Cullaunyheeda,,Bus stop,BCT,52.827327,-8.754628,549144,675419,836,active
8360B333391,Kilkishen,,Bus stop,BCT,52.806976,-8.747411,549607,673150,836,active
8360B333381,Kilkishen Demesne,,Bus stop,BCT,52.794256,-8.766511,548304,671748,836,active
8360B333371,Kilmurry,,Bus stop,BCT,52.7771354,-8.7828105,547184,669855,836,active
8360B357561,Ballyvaughan,,Bus stop,BCT,53.11606,-9.14804,523146,707894,836,active
8360B551211,Bellharbour N67,,Bus stop,BCT,53.121828,-9.071951,528249,708457,836,active
8360B357931,Crusheen,,Bus stop,BCT,52.938329,-8.899018,539568,687881,836,active
8360B603331,West County Hotel,,Bus stop,BCT,52.8317524,-8.980457,533932,676095,836,active
8360B603341,Knox's Bridge,Clon Road,Bus stop,BCT,52.84968,-8.9729,534468,678083,836,active
8360B336361,Smithstown Business Park,,Bus stop,BCT,52.716015,-8.873171,541005,663125,836,active
8360B337891,Cratloe,,Bus stop,BCT,52.6984075,-8.7623157,548474,661081,836,active
8360B336641,Cratloe,,Bus stop,BCT,52.6984143,-8.7626561,548451,661082,836,active
8360B333801,Lakyle Heights,,Bus stop,BCT,52.708273,-8.610702,558731,662081,836,active
8360B333741,Elton Court,,Bus stop,BCT,52.700075,-8.65635,555638,661196,836,active
8360B333751,Ballycannon,,Bus stop,BCT,52.70307,-8.64944,556108,661525,836,active
8360B333761,Parteen,,Bus stop,BCT,52.69467,-8.6185,558191,660572,836,active
8360B333781,Gortatogher,,Bus stop,BCT,52.698284,-8.607958,558907,660968,836,active
8360B333771,Ballykeelaun,,Bus stop,BCT,52.697013,-8.613977,558499,660830,836,active
8360B333731,Meelick,,Bus stop,BCT,52.700954,-8.653448,555835,661292,836,active
8360B333811,Lakyle Heights,,Bus stop,BCT,52.708383,-8.610422,558750,662093,836,active
8360B333791,Gortatogher,,Bus stop,BCT,52.698204,-8.60778,558919,660959,836,active
8360B333821,Ballycannon,,Bus stop,BCT,52.702909,-8.649423,556109,661507,836,active
8360B333831,Elton Court,,Bus stop,BCT,52.700068,-8.656024,555660,661195,836,active
8360B345871,Doonbeg,,Bus stop,BCT,52.730395,-9.529722,496682,665465,836,active
8360B345861,Craggaknock,,Bus stop,BCT,52.772031,-9.446419,502401,669981,836,active
8360B345851,Quilty,,Bus stop,BCT,52.817161,-9.456226,501841,675015,836,active
8360B345841,Spanish Point South,,Bus stop,BCT,52.8374779,-9.4294016,503694,677239,836,active
8360B345831,Miltown Malbay,,Bus stop,BCT,52.856218,-9.400808,505661,679286,836,active
8360B345821,Rinneen,,Bus stop,BCT,52.890738,-9.388903,506537,683111,836,active
8360B345811,Carrowgar,,Bus stop,BCT,52.916314,-9.34639,509451,685902,836,active
8360B345781,Toonagh,,Bus stop,BCT,52.890467,-9.031847,530563,682676,836,active
8360B345801,Leamaneh Castle,,Bus stop,BCT,52.986953,-9.14004,523453,693521,836,active
8360B345791,Kilnaboy,,Bus stop,BCT,52.97065,-9.0861916,527041,691651,836,active
8360B337971,Scariff,,Bus stop,BCT,52.9108699,-8.5320902,564210,684580,836,active
8360B345881,New Quay,,Bus stop,BCT,53.155737,-9.075218,528087,712233,836,active
8360B345941,Killilagh,,Bus stop,BCT,53.01985,-9.37084,508027,697452,836,active
8360B345931,Ballynalackan,,Bus stop,BCT,53.046454,-9.341613,510043,700375,836,active
8360B345921,Fanore,,Bus stop,BCT,53.10175,-9.29713,513137,706472,836,active
8360B345911,Murrooghkilly,,Bus stop,BCT,53.124446,-9.277625,514488,708974,836,active
8360B345901,Black Head,,Bus stop,BCT,53.140468,-9.276217,514614,710755,836,active
8360B345891,New Quay,,Bus stop,BCT,53.155816,-9.07534,528079,712242,836,active
8360B631451,Shragh,,Bus stop,BCT,52.7037042,-9.4933324,499078,662444,836,active
8360B631461,Monmore,,Bus stop,BCT,52.678925,-9.512941,497695,659715,836,active
8360B346291,Kilmaley,,Bus stop,BCT,52.827976,-9.1188524,524600,675811,836,active
8360B346321,Bellharbour,,Bus stop,BCT,53.120254,-9.07118,528298,708281,836,active
8360B346331,Bellharbour,,Bus stop,BCT,53.120255,-9.071046,528307,708281,836,active
8360B346361,Doolin,,Bus stop,BCT,53.0165,-9.37677,507622,697087,836,active
8360B345971,Clonlara,,Bus stop,BCT,52.7244523,-8.5538743,562585,663850,836,active
8360B345961,Monmore,,Bus stop,BCT,52.678879,-9.513058,497687,659710,836,active
8360B345951,Shragh,,Bus stop,BCT,52.703726,-9.493718,499052,662447,836,active
8360B346281,Connolly,,Bus stop,BCT,52.8289147,-9.1779091,520622,675979,836,active
8360B346271,The Hand,,Bus stop,BCT,52.8210005,-9.2648189,514750,675198,836,active
8360B346261,Coore Cross,,Bus stop,BCT,52.8053091,-9.3471109,509171,673553,836,active
8360B346251,Doonogan,,Bus stop,BCT,52.7987868,-9.3734844,507379,672861,836,active
