,AtcoCode,PlateCode,CommonName,ShortCommonName,CommonNameGA,ShortCommonNameGA,Indicator,Street,NptgLocalityRef,GridType,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,Status,CreationDateTime,ModificationDateTime
1230,8220DB000208,208,Glendun Road,Glendun Road,Br Ghleann Doinne,Br Ghleann Doinne,,Glendun Road,E0822025,ITM,716548,738818,53.3866539,-6.2479504,BCT,MKD,OTH,E,822G003039,822,active,2000-01-01T00:00:00.000,2025-01-30T13:45:54.820
1231,8220DB000204,204,Plunket College,Plunket College,Coláiste Pluincéid,Coláiste Pluincéid,Opposite,Swords Road,E0822025,ITM,716653,738034,53.379588,-6.246662,BCT,MKD,OTH,SW,822G003040,822,active,2000-01-01T00:00:00.000,2026-02-09T15:37:42.778
1232,8220DB000214,214,Plunket College,Plunket College,Coláiste Pluincéid,Coláiste Pluincéid,,Swords Road,E0822025,ITM,716654,738014,53.379408,-6.246655,BCT,MKD,OTH,SW,822G003040,822,active,2000-01-01T00:00:00.000,2026-04-01T12:30:48.454
1233,8220DB000207,207,Larkhill Road,Larkhill Road,Cnoc na Fuiseoige,Cnoc na Fuiseoige,,Larkhill Road,E0822025,ITM,716425,738611,53.384822,-6.249875,BCT,MKD,OTH,S,822G003041,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1234,8220DB000217,217,Grace Park Court,Grace Park Ct,Cúirt Pháirc na nGrás,Ct Pháirc na nGrás,,Beaumont Road,E0822025,ITM,717296,738577,53.384324,-6.236801,BCT,MKD,OTH,NE,822G003043,822,active,2000-01-01T00:00:00.000,2025-04-29T14:52:50.001
1235,8220DB000213,213,Iveragh Road,Iveragh Road,Bóthar Uíbh Ráthach,Bóthar Uíbh Ráthach,Opposite,Swords Road,E0822025,ITM,716767,738244,53.38145,-6.244872,BCT,MKD,OTH,S,822G003044,822,active,2000-01-01T00:00:00.000,2025-11-11T08:39:10.979
1236,8220DB000215,215,Whitehall Cross,Whitehall Cross,Crois Fhionnbhrú,Crois Fhionnbhrú,,Collins Avenue West,E0822025,ITM,716927,738295,53.381872,-6.242449,BCT,MKD,OTH,SE,822G003045,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1237,8220DB000112,112,Civic Centre,Civic Centre,Lárionad Cathartha,Lárionad Cathartha,,Ballymun Road,E0822047,ITM,715458,739849,53.3961544,-6.263951,BCT,MKD,OTH,S,822G003047,822,active,2000-01-01T00:00:00.000,2026-01-23T15:54:42.457
1238,8220DB000094,94,Civic Centre,Civic Centre,Lárionad Cathartha,Lárionad Cathartha,,Ballymun Road,E0822047,ITM,715430,739835,53.3960348,-6.264377,BCT,MKD,OTH,N,822G003047,822,active,2000-01-01T00:00:00.000,2026-01-23T15:49:49.211
1239,8220DB000113,113,Trinity Comp School,Trinity Comp School,Sc Chuim Tríonóide,Sc Chuim Tríonóide,,Ballymun Road,E0822047,ITM,715485,739417,53.392268,-6.2637033,BCT,MKD,OTH,S,822G003048,822,active,2000-01-01T00:00:00.000,2026-01-23T16:35:41.295
1240,8220DB000114,114,Ballymun Road,Ballymun Road,Bóthar Bhaile Munna,Bóthar Bhaile Munna,,Ballymun Road,E0822047,ITM,715487,739313,53.3913333,-6.2637112,BCT,MKD,OTH,S,822G003049,822,active,2000-01-01T00:00:00.000,2026-01-23T16:32:32.569
1241,8220DB000102,102,Balbutcher Lane,Balbutcher Lane,Lána Bhaile Bhúiséir,Lána Bhaile Bhúiséir,,Balbutcher Lane,E0822047,ITM,715203,740023,53.3977731,-6.2677199,BCT,MKD,OTH,W,822G003050,822,active,2000-01-01T00:00:00.000,2025-01-10T10:54:00.195
1242,8220DB000110,110,Ard na Meala,Ard na Meala,Árd Na Meala,Árd Na Meala,,Balbutcher Lane,E0822047,ITM,715144,740040,53.3979386,-6.2686004,BCT,MKD,OTH,E,822G003050,822,active,2000-01-01T00:00:00.000,2025-01-08T09:30:03.325
1243,8220DB006182,6182,Santry Cross,Santry Cross,Crois Sheantraibh,Crois Sheantraibh,,Ballymun Road,E0822047,ITM,715348,740525,53.4022508,-6.2653572,BCT,MKD,OTH,N,822G003051,822,active,2000-01-01T00:00:00.000,2024-09-26T15:21:26.099
1244,8220DB000105,105,Belclare Park,Belclare Park,Páirc Bhéal Chláir,Páirc Bhéal Chláir,,Balbutcher Lane,E0822047,ITM,714260,740575,53.4029364,-6.2816927,BCT,MKD,OTH,NW,822G003052,822,active,2000-01-01T00:00:00.000,2025-01-10T09:51:41.604
1245,8220DB000107,107,Crannogue Road,Crannogue Road,Bóthar na Crannóige,Bóthar na Crannóige,,Balbutcher Lane,E0822047,ITM,714341,740515,53.4023799,-6.2804969,BCT,MKD,OTH,SE,822G003052,822,active,2000-01-01T00:00:00.000,2025-01-08T11:37:24.251
1246,8220DB000126,126,Nursing Home,Nursing Home,Teach Altranais,Teach Altranais,Opposite,Ballymun Road,E0822047,ITM,715441,740176,53.399096,-6.264087,BCT,MKD,OTH,N,822G003056,822,active,2000-01-01T00:00:00.000,2026-01-23T16:13:07.465
1247,8220DB000127,127,Nursing Home,Nursing Home,Teach Altranais,Teach Altranais,,Ballymun Road,E0822047,ITM,715468,740178,53.3991075,-6.2636804,BCT,MKD,OTH,S,822G003057,822,active,2000-01-01T00:00:00.000,2026-01-23T16:06:06.707
1248,8220DB000115,115,Ballymun Road Church,Ballymun Rd Ch,Cde Choláiste Ailbhe,Cde Choláiste Ailbhe,,Ballymun Road,E0822047,ITM,715408,738936,53.3879641,-6.2650361,BCT,MKD,OTH,S,822G003058,822,active,2000-01-01T00:00:00.000,2025-08-22T10:52:05.573
1249,8220DB000116,116,Griffith Lawns,Griffith Lawns,Plásóga Uí Ghríofa,Plásóga Uí Ghríofa,Opposite,Griffith Avenue,E0822025,ITM,715793,737802,53.377693,-6.259667,BCT,MKD,OTH,SE,822G003059,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1250,8220DB000087,87,Clare Road,Clare Road,Bóthar Chliara,Bóthar Chliara,,Griffith Avenue,E0822025,ITM,716114,737705,53.3767517,-6.2548803,BCT,MKD,OTH,W,822G003060,822,active,2000-01-01T00:00:00.000,2024-10-17T15:01:58.691
1251,8220DB000118,118,Clare Road,Clare Road,Bóthar Chliara,Bóthar Chliara,Opposite,Griffith Avenue,E0822025,ITM,716200,737695,53.376643,-6.253592,BCT,MKD,OTH,SE,822G003060,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1252,8220DB000092,92,Ballymun Library,Ballymun Library,Llann Bhaile Munna,Llann Bhaile Munna,,Ballymun Road,E0822047,ITM,715427,739145,53.389837,-6.264674,BCT,MKD,OTH,N,822G003061,822,active,2000-01-01T00:00:00.000,2026-03-27T14:05:38.832
1253,8220DB000093,93,Gateway Avenue,Gateway Avenue,Ascaill an Gheata,Ascaill an Gheata,opp,Ballymun Road,E0822047,ITM,715455,739420,53.392302,-6.264153,BCT,MKD,OTH,N,822G003062,822,active,2000-01-01T00:00:00.000,2026-03-27T14:30:09.418
1254,8220DB000086,86,Home Farm FC,Home Farm FC,CP Na Buaile,CP Na Buaile,Opposite,Griffith Avenue,E0822025,ITM,716363,737633,53.3760502,-6.2511664,BCT,MKD,OTH,SE,822G003063,822,active,2000-01-01T00:00:00.000,2024-10-07T11:05:30.677
1255,8220DB000117,117,Walnut Rise,Walnut Rise,Ard an Ghallchnó,Ard an Ghallchnó,,Griffith Avenue,E0822025,ITM,715935,737769,53.377366,-6.257546,BCT,MKD,OTH,SE,822G003064,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1256,8220DB000088,88,Walnut Rise,Walnut Rise,Ard an Ghallchnó,Ard an Ghallchnó,Opposite,Griffith Avenue,E0822025,ITM,715925,737760,53.3772873,-6.2576992,BCT,MKD,OTH,W,822G003064,822,active,2000-01-01T00:00:00.000,2024-10-17T15:05:34.561
1257,8220DB001426,1426,Curlew Road,Curlew Rd,Bóthar an Chorrshléibhe,Br an Chorrshléibhe,,Cooley Road,E0822008,ITM,711744,732315,53.329275,-6.32243,BCT,MKD,OTH,NW,822G003065,822,active,2000-01-01T00:00:00.000,2025-07-17T10:18:12.863
1258,8220DB001425,1425,Cooley Road,Cooley Road,Bóthar Chuaille,Bóthar Chuaille,,Cooley Road,E0822008,ITM,712042,732075,53.32706,-6.31804,BCT,MKD,OTH,NW,822G003066,822,active,2000-01-01T00:00:00.000,2025-11-06T11:39:38.067
1259,8220DB001438,1438,Oscar Square,Oscar Square,Cearnóg Oscair,Cearnóg Oscair,,St. Thomas Road,E0822067,ITM,714590,733174,53.336383,-6.279414,BCT,MKD,OTH,S,822G003067,822,active,2000-01-01T00:00:00.000,2026-02-10T09:43:50.153
1260,8220DB001439,1439,Rutledge Terrace,Rutledge Terrace,Ardán Rutledge,Ardán Rutledge,,Rutledge Terrace,E0822067,ITM,714381,732910,53.33406,-6.28265,BCT,MKD,OTH,E,822G003068,822,active,2000-01-01T00:00:00.000,2026-02-10T09:59:46.887
1261,8220DB001412,1412,Brickfield Park,Brickfield Pk,Páirc Ghort na mBrící,Prc Ghort na mBrící,Opposite,Slievenamon Road,E0822008,ITM,712835,732720,53.332682,-6.305915,BCT,MKD,OTH,N,822G003069,822,active,2000-01-01T00:00:00.000,2025-09-09T10:02:31.000
1262,8220DB001433,1433,Brickfield Park,Brickfield Pk,Páirc Ghort na mBrící,Prc Ghort na mBrící,Opposite,Slievenamon Road,E0822008,ITM,712843,732708,53.332572,-6.305799,BCT,MKD,OTH,S,822G003069,822,active,2000-01-01T00:00:00.000,2025-09-09T10:02:31.000
1263,8220DB001410,1410,Keeper Road,Keeper Rd,Bóthar Shliabh Coimeálta,Br Shlbh Coimeálta,,Keeper Road,E0822008,ITM,713247,732589,53.331417,-6.299779,BCT,MKD,OTH,E,822G003070,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1264,8220DB001435,1435,Keeper Road,Keeper Rd,Bóthar Shliabh Coimeálta,Br Shlbh Coimeálta,,Keeper Road,E0822008,ITM,713298,732587,53.331388,-6.299014,BCT,MKD,OTH,E,822G003070,822,active,2000-01-01T00:00:00.000,2025-09-09T10:02:31.000
1265,8220DB000670,670,Copeland Avenue,Copeland Avenue,Ascaill Chóplainn,Ascaill Chóplainn,,Malahide Road,E0822032,ITM,718055,736885,53.368956,-6.22603,BCT,MKD,OTH,NE,822G003071,822,active,2000-01-01T00:00:00.000,2026-01-27T09:47:27.536
1266,8220DB000667,667,Copeland Avenue,Copeland Avenue,Ascaill Chóplainn,Ascaill Chóplainn,,Malahide Road,E0822032,ITM,717994,736775,53.367982,-6.226987,BCT,MKD,OTH,SW,822G003071,822,active,2000-01-01T00:00:00.000,2026-01-26T11:12:15.565
1267,8220DB001489,1489,Marino Church,Marino Church,Eaglais Marino,Eaglais Marino,,Griffith Avenue,E0822032,ITM,717657,737009,53.370159,-6.231961,BCT,MKD,OTH,SE,822G003072,822,active,2000-01-01T00:00:00.000,2025-08-07T08:36:30.388
1268,8220DB001492,1492,Marino Church,Marino Church,Eaglais Marino,Eaglais Marino,,Griffith Avenue,E0822032,ITM,717617,737019,53.370257,-6.232558,BCT,MKD,OTH,NW,822G003072,822,active,2000-01-01T00:00:00.000,2025-08-07T08:27:53.229
1269,8220DB001488,1488,Torlogh Parade,Torlogh Parade,Paráid Thoirealaigh,Paráid Thoirealaigh,Opposite,Griffith Avenue,E0822032,ITM,717473,737108,53.371089,-6.234688,BCT,MKD,OTH,SE,822G003073,822,active,2000-01-01T00:00:00.000,2025-08-07T09:13:42.265
1270,8220DB001485,1485,Philipsburgh Avenue,Philipsburgh Ave,Ascaill Bhaile Philib,Asc Bhaile Philib,Opposite,Philipsburgh Avenue,E0822051,ITM,717152,736316,53.364046,-6.239802,BCT,MKD,OTH,S,822G003074,822,active,2000-01-01T00:00:00.000,2025-08-06T12:00:26.760
1271,8220DB001484,1484,Philipsburgh Avenue,Philipsburgh Ave,Ascaill Bhaile Philib,Asc Bhaile Philib,,Philipsburgh Avenue,E0822051,ITM,717142,736277,53.363698,-6.239967,BCT,MKD,OTH,S,822G003074,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1272,8220DB001486,1486,Morroch Terrace,Morroch Terrace,Ardán Mhurcha,Ardán Mhurcha,,Philipsburgh Avenue,E0822051,ITM,717218,737089,53.370975,-6.238525,BCT,MKD,OTH,S,822G003075,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1273,8220DB001482,1482,Marino Institute,Marino Institute,Institiúid Marino,Institiúid Marino,,Griffith Avenue,E0822032,ITM,717349,737169,53.371664,-6.236528,BCT,MKD,OTH,NW,822G003076,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1274,8220DB001487,1487,Marino Institute,Marino Institute,Institiúid Marino,Institiúid Marino,,Griffith Avenue,E0822032,ITM,717339,737186,53.3718193,-6.2366714,BCT,MKD,OTH,SE,822G003076,822,active,2000-01-01T00:00:00.000,2025-08-07T09:19:12.939
1275,8220DB001499,1499,Brian Road,Brian Road,Bóthar Bhriain,Bóthar Bhriain,,Brian Road,E0822032,ITM,717314,736513,53.36578,-6.237297,BCT,MKD,OTH,E,822G003077,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1276,8220DB001502,1502,Tara Street,Tara Street,Sráid na Teamhrach,Sráid na Teamhrach,,,E0822087,ITM,716246,734443,53.347421,-6.254096,BCT,MKD,OTH,W,822G003078,822,active,1969-12-31T00:00:00.000,2025-08-06T11:25:15.490
1277,8220DB001494,1494,Croydon Gardens,Croydon Gardens,Gairdíní Croydon,Gairdíní Croydon,,Croydon Gardens,E0822032,ITM,717404,737060,53.370673,-6.235742,BCT,MKD,OTH,SE,822G003079,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1278,8220DB001495,1495,Croydon Park Avenue,Croydon Park Ave,Ascaill Pháirc Croydon,Asc Pháirc Croydon,,Croydon Park Avenue,E0822032,ITM,717421,736847,53.368756,-6.235566,BCT,MKD,OTH,S,822G003080,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1279,8220DB001496,1496,Marino Green,Marino Green,Faiche Marino,Faiche Marino,,Marino Park,E0822032,ITM,717542,736671,53.367148,-6.233814,BCT,MKD,OTH,SE,822G003081,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1280,8220DB001481,1481,Melrose Avenue,Melrose Avenue,Ascaill Mhaolrosa,Ascaill Mhaolrosa,,Philipsburgh Avenue,E0822051,ITM,717143,736428,53.365054,-6.239896,BCT,MKD,OTH,S,822G003082,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1281,8220DB001471,1471,Islandbridge,Islandbridge,Droichead na hInse,Droichead na hInse,,South Circular Road,E0822007,ITM,712643,734146,53.345532,-6.308289,BCT,MKD,OTH,S,822G003083,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1282,8220DB001472,1472,Bridge Water Quay,Br Water Quay,Cé Uisce an Droichid,Cé Uisce an Dr,Opposite,Conyngham Road,E0822007,ITM,712790,734472,53.34843,-6.305966,BCT,MKD,OTH,E,822G003084,822,active,2000-01-01T00:00:00.000,2025-07-18T10:09:51.445
1283,8220DB001473,1473,Conyngham Road,Conyngham Road,Bóthar Conyngham,Bóthar Conyngham,Opposite,Conyngham Road,E0822059,ITM,713284,734470,53.348306,-6.298551,BCT,MKD,OTH,E,822G003085,822,active,2000-01-01T00:00:00.000,2026-01-21T11:58:38.814
1284,8220DB001455,1455,Slievenamon Road,Slievenamon Rd,Bóthar Shliabh na mBan,Br Shliabh na mBan,,Slievenamon Road,E0822008,ITM,712837,733021,53.335385,-6.305777,BCT,MKD,OTH,S,822G003086,822,active,2000-01-01T00:00:00.000,2025-07-03T08:58:30.069
1285,8220DB001467,1467,Slievenamon Road,Slievenamon Rd,Bóthar Shliabh na mBan,Br Shliabh na mBan,Opposite,Slievenamon Road,E0822008,ITM,712824,733051,53.335657,-6.305962,BCT,MKD,OTH,S,822G003086,822,active,2000-01-01T00:00:00.000,2025-07-03T08:51:22.300
1286,8220DB001479,1479,Ormond Quay Upper,Ormond Quay Upr,Cé Urumhan Uachtarach,Cé Urumhan Uacht,,Upper Ormond Quay,E0822013,ITM,715254,734260,53.34599,-6.26906,BCT,MKD,OTH,E,822G003087,822,active,2000-01-01T00:00:00.000,2026-02-23T10:51:15.108
1287,8220DB001480,1480,Ormond Quay Upper,Ormond Quay Upr,Cé Urumhan Uachtarach,Cé Urumhan Uacht,,Upper Ormond Quay,E0822060,ITM,715147,734232,53.345766,-6.27067,BCT,MKD,OTH,E,822G003088,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1288,8220DB001478,1478,Inns Quay,Inns Quay,Cé na nÓstaí,Cé na nÓstaí,,Inns Quay,E0822060,ITM,715005,734211,53.345608,-6.272809,BCT,MKD,OTH,E,822G003089,822,active,2000-01-01T00:00:00.000,2026-05-06T14:46:46.598
1289,8220DB001474,1474,Parkgate Street,Parkgate St,Sráid Gheata na Páirce,Sr Gheata na Páirce,Opposite,Parkgate Street,E0822085,ITM,713697,734440,53.347948,-6.292362,BCT,MKD,OTH,E,822G003090,822,active,2000-01-01T00:00:00.000,2025-07-18T10:42:54.099
1290,8220DB001476,1476,Sarsfield Quay,Sarsfield Quay,Cé an tSáirséalaigh,Cé an tSáirséalaigh,,Wolfe Tone Quay,E0822084,ITM,714211,734355,53.347074,-6.284676,BCT,MKD,OTH,E,822G003092,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1291,8220DB000836,836,Claude Road for Vision Ireland,Claude Road,Bóthar Claude do Vision Ireland,Bóthar Claude,Opposite,Whitworth Road,E0822021,ITM,715394,736189,53.363292,-6.266249,BCT,MKD,OTH,E,822G003094,822,active,2000-01-01T00:00:00.000,2026-04-14T16:17:28.249
1292,8220DB000837,837,David Road,David Road,Bóthar Dháibhí,Bóthar Dháibhí,Opposite,Whitworth Road,E0822021,ITM,715262,736240,53.363778,-6.268213,BCT,MKD,OTH,E,822G003095,822,active,2000-01-01T00:00:00.000,2026-04-14T15:36:17.830
1293,8220DB000839,839,David Road,David Road,Bóthar Dháibhí,Bóthar Dháibhí,,Whitworth Road,E0822021,ITM,715292,736237,53.3637449,-6.2677634,BCT,MKD,OTH,E,822G003095,822,active,2000-01-01T00:00:00.000,2026-04-14T09:32:06.710
1294,8220DB000838,838,Charleville Lawn,Charleville Lawn,Plásóg Charleville,Plásóg Charleville,,Whitworth Road,E0822021,ITM,715129,736297,53.364319,-6.270189,BCT,MKD,OTH,E,822G003096,822,active,2000-01-01T00:00:00.000,2026-04-14T09:23:00.582
1295,8220DB000835,835,Saint Brigid's Road Lower,St Brigids Road Lwr,Bóthar Bhríde Íochtarach,Bóthar Bhríde Íocht,Opposite,Whitworth Road,E0822021,ITM,715594,736120,53.362628,-6.263271,BCT,MKD,OTH,E,822G003097,822,active,2000-01-01T00:00:00.000,2026-04-14T16:28:34.458
1296,8220DB000821,821,Drumcliffe Road,Drumcliffe Rd,Bóthar Dhroim Chliabh,Br Dhroim Chliabh,Opposite,Carnlough Road,E0822019,ITM,713555,736285,53.364552,-6.293831,BCT,MKD,OTH,S,822G003098,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1297,8220DB000832,832,Drumcliffe Road,Drumcliffe Rd,Bóthar Dhroim Chliabh,Br Dhroim Chliabh,Opposite,Carnlough Road,E0822019,ITM,713542,736182,53.36363,-6.294064,BCT,MKD,OTH,S,822G003098,822,active,2000-01-01T00:00:00.000,2025-09-09T10:02:31.000
1298,8220DB000834,834,Saint Patrick's Road,St Patrick's Road,Bóthar Phádraig,Bóthar Phádraig,,Whitworth Road,E0822021,ITM,715785,736052,53.361975,-6.260428,BCT,MKD,OTH,E,822G003099,822,active,2000-01-01T00:00:00.000,2026-05-12T12:22:13.744
1299,8220DB000909,909,Adelaide Road,Adelaide Road,Bóthar Adelaide,Bóthar Adelaide,,,E0822091,ITM,716286,732855,53.333148,-6.254078,BCT,MKD,OTH,NW,822G003100,822,active,2000-01-01T00:00:00.000,2026-05-28T09:37:24.086
1300,8220DB000846,846,Adelaide Road,Adelaide Road,Bóthar Adelaide,Bóthar Adelaide,,,E0822091,ITM,716283,732889,53.333454,-6.254111,BCT,MKD,OTH,SE,822G003100,822,active,2000-01-01T00:00:00.000,2026-05-25T15:17:48.532
1301,8220DB000908,908,Grand Parade,Grand Parade,An Pharáid Mhór,An Pharáid Mhór,,,E0822091,ITM,716405,732636,53.3311543,-6.252373,BCT,MKD,OTH,N,822G003101,822,active,2000-01-01T00:00:00.000,2026-03-30T15:53:16.249
1302,8220DB000847,847,Leeson Street Upper,Leeson Street Upr,Sráid Líosain Uachtarach,Sráid Líosain Uacht,,,E0822091,ITM,716414,732686,53.3316014,-6.2522196,BCT,MKD,OTH,SE,822G003101,822,active,2000-01-01T00:00:00.000,2026-05-19T09:43:01.064
1303,8220DB000848,848,Sussex Road,Sussex Road,Bóthar Sussex,Bóthar Sussex,,Sussex Road,E0822091,ITM,716641,732483,53.329728,-6.248888,BCT,MKD,OTH,SE,822G003102,822,active,2000-01-01T00:00:00.000,2026-05-25T15:29:22.358
1304,8220DB000844,844,Saint Stephen's Green East,St Stephen's Grn E,Faiche Stiabhna Thoir,Fce Stiabhna Oir,,St. Stephen's Green,E0822066,ITM,716155,733351,53.337632,-6.255862,BCT,MKD,OTH,SW,822G003103,822,active,2000-01-01T00:00:00.000,2026-01-20T15:55:06.566
1305,8220DB000840,840,Claude Road for Vision Ireland,Claude Road,Bóthar Claude do Vision Ireland,Bóthar Claude,,Whitworth Road,E0822021,ITM,715450,736185,53.363243,-6.26541,BCT,MKD,OTH,E,822G003104,822,active,2000-01-01T00:00:00.000,2026-04-14T09:35:28.974
1306,8220DB000841,841,Saint Patrick's Road,St Patrick's Road,Bóthar Phádraig,Bóthar Phádraig,,Whitworth Road,E0822021,ITM,715771,736068,53.362122,-6.260632,BCT,MKD,OTH,E,822G003105,822,active,2000-01-01T00:00:00.000,2026-05-12T15:10:44.026
1307,8220DB000843,843,Saint Stephen's Green East,St Stephen's Grn E,Faiche Stiabhna Thoir,Fce Stiabhna Oir,,St. Stephen's Green,E0822066,ITM,716117,733280,53.337002,-6.256459,BCT,MKD,OTH,NE,822G003106,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1308,8220DB000842,842,Stephen's Green East,Stephen's Grn E,Fche Stiabhna Thoir,Fche Stiabhna Thoir,,St. Stephen's Green,E0822066,ITM,716126,733308,53.337252,-6.256313,BCT,MKD,OTH,NE,822G003106,822,active,2000-01-01T00:00:00.000,2026-04-28T12:30:22.672
1309,8220DB000830,830,Bannow Road,Bannow Road,Bóthar Bhanú,Bóthar Bhanú,,Carnlough Road,E0822019,ITM,713652,736852,53.369624,-6.292171,BCT,MKD,OTH,SE,822G003107,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1310,8220DB000823,823,Kilkieran Road,Kilkieran Road,Br Chill Chiaráin,Br Chill Chiaráin,,Carnlough Road,E0822019,ITM,713721,736699,53.368235,-6.29119,BCT,MKD,OTH,S,822G003107,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1311,8220DB000817,817,Mater Hospital,Mater Hospital,Ospidéal an Mater,Ospidéal an Mater,,,E0822056,ITM,715180,735778,53.359646,-6.269612,BCT,MKD,OTH,S,822G003108,822,active,2000-01-01T00:00:00.000,2026-02-20T15:01:52.765
1312,8220DB000796,796,Berkeley Road,Berkeley Road,Bóthar Berkeley,Bóthar Berkeley,,,E0822056,ITM,715163,735819,53.360018,-6.269853,BCT,MKD,OTH,S,822G003108,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1313,8220DB000818,818,O'Connell Avenue,O'Connell Avenue,Ascaill Uí Chonaill,Ascaill Uí Chonaill,Opposite,Berkeley Road,E0822056,ITM,715209,735649,53.358481,-6.269224,BCT,MKD,OTH,SE,822G003109,822,active,2000-01-01T00:00:00.000,2026-02-20T15:04:07.431
1314,8220DB000819,819,Blessington Street,Blessington Street,Sráid Bhaile Coimín,Sráid Bhaile Coimín,,Blessington Street,E0822056,ITM,715430,735412,53.356304,-6.265992,BCT,MKD,OTH,E,822G003110,822,active,2000-01-01T00:00:00.000,2026-02-25T13:42:25.320
1315,8220DB000814,814,St Peter's Church,St Peter's Church,Séipéal N Peadar,Séipéal N Peadar,,North Circular Road,E0822056,ITM,714746,735867,53.36054,-6.276097,BCT,MKD,OTH,NE,822G003111,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1316,8220DB000801,801,Annamore Road,Annamore Road,Bóthar Áth na mBó,Bóthar Áth na mBó,,North Circular Road,E0822058,ITM,713986,735507,53.35747,-6.287639,BCT,MKD,OTH,E,822G003112,822,active,2000-01-01T00:00:00.000,2026-03-11T11:19:15.001
1317,8220DB000811,811,Annamore Road,Annamore Road,Bóthar Áth na mBó,Bóthar Áth na mBó,,North Circular Road,E0822058,ITM,713996,735518,53.357567,-6.287485,BCT,MKD,OTH,E,822G003112,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1318,8220DB000812,812,Annamore Parade,Annamore Parade,Paráid Áth na mBó,Paráid Áth na mBó,Opposite,North Circular Road,E0822058,ITM,714211,735601,53.358266,-6.284227,BCT,MKD,OTH,NE,822G003113,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1319,8220DB000800,800,Annamore Parade,Annamore Parade,Paráid Áth na mBó,Paráid Áth na mBó,,North Circular Road,E0822058,ITM,714186,735578,53.358065,-6.28461,BCT,MKD,OTH,NE,822G003113,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
1320,8220DB000813,813,Charleville Road,Charleville Road,Bóthar Charleville,Bóthar Charleville,,North Circular Road,E0822058,ITM,714426,735709,53.35919,-6.280959,BCT,MKD,OTH,NE,822G003114,822,active,2000-01-01T00:00:00.000,2025-09-22T08:45:29.001
